comment_id,comment,timestamp,is_response,response_of,case_id,conversation_id,language,emotion,etiqueta
Ugyg8DAsx5VKGA1iljx4AaABAg,,2024-03-22 02:53:43+00:00,FALSE,,n7FfiD-O8-U,Ugyg8DAsx5VKGA1iljx4AaABAg,pt,Positivo,Compliment
Ugyg8DAsx5VKGA1iljx4AaABAg.A1Gjc77lPI7A1HMOndwIzO,,2024-03-22 08:41:18+00:00,TRUE,Ugyg8DAsx5VKGA1iljx4AaABAg,n7FfiD-O8-U,Ugyg8DAsx5VKGA1iljx4AaABAg,pt,Positivo,Thanking
Ugy4mdvZllug1tqYeIl4AaABAg,,2024-03-22 02:53:29+00:00,FALSE,,n7FfiD-O8-U,Ugy4mdvZllug1tqYeIl4AaABAg,ur,Positivo,Desires
Ugy4mdvZllug1tqYeIl4AaABAg.A1GjaKsnR1mA1HMPi0aw0M,,2024-03-22 08:41:25+00:00,TRUE,Ugy4mdvZllug1tqYeIl4AaABAg,n7FfiD-O8-U,Ugy4mdvZllug1tqYeIl4AaABAg,hi,Positivo,Insult
UgzgajABY2P-L7p-lzl4AaABAg,,2023-11-30 02:37:13+00:00,FALSE,,n7FfiD-O8-U,UgzgajABY2P-L7p-lzl4AaABAg,pt,Positivo,Comparison
UgzgajABY2P-L7p-lzl4AaABAg.9xijuJG8uHG9xjg1dK2ger,,2023-11-30 11:22:38+00:00,TRUE,UgzgajABY2P-L7p-lzl4AaABAg,n7FfiD-O8-U,UgzgajABY2P-L7p-lzl4AaABAg,pt,Positivo,Compliment
UgwS4cISrRTe490ol414AaABAg,,2023-11-20 13:31:18+00:00,FALSE,,n7FfiD-O8-U,UgwS4cISrRTe490ol414AaABAg,pt,Positivo,Compliment
UgwS4cISrRTe490ol414AaABAg.9xL9oD6g_ck9xNRW6f-E7v,,2023-11-21 10:44:27+00:00,TRUE,UgwS4cISrRTe490ol414AaABAg,n7FfiD-O8-U,UgwS4cISrRTe490ol414AaABAg,pt,Neutral,Information Exchange
UgwOQWUmykXSKcYbfbV4AaABAg,,2023-10-22 21:44:27+00:00,FALSE,,n7FfiD-O8-U,UgwOQWUmykXSKcYbfbV4AaABAg,pt,Neutral,Compliment
UgwOQWUmykXSKcYbfbV4AaABAg.9wBNBkJYh1c9wClvYT7GXo,,2023-10-23 10:48:31+00:00,TRUE,UgwOQWUmykXSKcYbfbV4AaABAg,n7FfiD-O8-U,UgwOQWUmykXSKcYbfbV4AaABAg,pt,Positivo,Advice request
Ugw-xSnZXa7_osx499x4AaABAg,,2023-10-13 00:15:22+00:00,FALSE,,n7FfiD-O8-U,Ugw-xSnZXa7_osx499x4AaABAg,pt,Positivo,Expression of personal feelings
Ugw-xSnZXa7_osx499x4AaABAg.9vmtWRFyqlx9vnqejYdQE8,,2023-10-13 09:09:40+00:00,TRUE,Ugw-xSnZXa7_osx499x4AaABAg,n7FfiD-O8-U,Ugw-xSnZXa7_osx499x4AaABAg,pt,Positivo,Compliment
UgzBh_KB3IhGNc87MKd4AaABAg,,2023-09-17 21:28:52+00:00,FALSE,,n7FfiD-O8-U,UgzBh_KB3IhGNc87MKd4AaABAg,pt,Positivo,Compliment
UgzBh_KB3IhGNc87MKd4AaABAg.9umDa3T0sOO9unb86Q8gP3,,2023-09-18 10:22:37+00:00,TRUE,UgzBh_KB3IhGNc87MKd4AaABAg,n7FfiD-O8-U,UgzBh_KB3IhGNc87MKd4AaABAg,ur,Positivo,Insult
UgzZmAC9Rx4Hqwmatgl4AaABAg,,2023-08-05 00:43:05+00:00,FALSE,,n7FfiD-O8-U,UgzZmAC9Rx4Hqwmatgl4AaABAg,pt,Negativo,Comparison
UgzZmAC9Rx4Hqwmatgl4AaABAg.9t0Gq-FcCEl9t6JqPQH7hE,,2023-08-07 09:04:47+00:00,TRUE,UgzZmAC9Rx4Hqwmatgl4AaABAg,n7FfiD-O8-U,UgzZmAC9Rx4Hqwmatgl4AaABAg,pt,Neutral,Expression of personal feelings
Ugz366HM--ZHv0lQQzZ4AaABAg,,2023-04-22 14:32:28+00:00,FALSE,,n7FfiD-O8-U,Ugz366HM--ZHv0lQQzZ4AaABAg,pt,Positivo,Advice request
Ugz366HM--ZHv0lQQzZ4AaABAg.9ooOHlWROK5A-TdV9tU4pK,,2024-02-06 10:07:33+00:00,TRUE,Ugz366HM--ZHv0lQQzZ4AaABAg,n7FfiD-O8-U,Ugz366HM--ZHv0lQQzZ4AaABAg,pt,Negativo,Plans
Ugz2PNjBg5GHJtKXhJt4AaABAg,,2023-02-25 11:58:16+00:00,FALSE,,n7FfiD-O8-U,Ugz2PNjBg5GHJtKXhJt4AaABAg,pt,Positivo,Compliment
Ugz2PNjBg5GHJtKXhJt4AaABAg.9mYv7OTzaBNA4c0lrxCnKy,,2024-06-13 08:09:49+00:00,TRUE,Ugz2PNjBg5GHJtKXhJt4AaABAg,n7FfiD-O8-U,Ugz2PNjBg5GHJtKXhJt4AaABAg,ur,Positivo,Insult
UgyDk_e6HYqyuJcqhOF4AaABAg,,2022-12-28 01:33:52+00:00,FALSE,,n7FfiD-O8-U,UgyDk_e6HYqyuJcqhOF4AaABAg,pt,Positivo,Medical treatment
UgyDk_e6HYqyuJcqhOF4AaABAg.9k9slWlB3-0ABc1mHVMud7,,2024-12-04 07:58:22+00:00,TRUE,UgyDk_e6HYqyuJcqhOF4AaABAg,n7FfiD-O8-U,UgyDk_e6HYqyuJcqhOF4AaABAg,pt,Neutral,Expression of personal feelings
UgzhWmAeOWSnARzKAb54AaABAg,,2022-12-07 16:52:49+00:00,FALSE,,n7FfiD-O8-U,UgzhWmAeOWSnARzKAb54AaABAg,pt,Positivo,Expression of personal feelings
UgzhWmAeOWSnARzKAb54AaABAg.9jLSEp6gMwr9jO5VDOrGCB,,2022-12-08 17:31:48+00:00,TRUE,UgzhWmAeOWSnARzKAb54AaABAg,n7FfiD-O8-U,UgzhWmAeOWSnARzKAb54AaABAg,ur,Positivo,Insult
UgxsgjqCc-ErCiTTyjp4AaABAg,,2020-12-07 12:55:14+00:00,FALSE,,n7FfiD-O8-U,UgxsgjqCc-ErCiTTyjp4AaABAg,pt,Positivo,Advice Give
UgxsgjqCc-ErCiTTyjp4AaABAg.9GyKku3yCVq9GyKri3biGW,,2020-12-07 12:56:10+00:00,TRUE,UgxsgjqCc-ErCiTTyjp4AaABAg,n7FfiD-O8-U,UgxsgjqCc-ErCiTTyjp4AaABAg,pt,Positivo,Advice Give
UgykHMebY1Vmff3_0Mx4AaABAg,,2020-08-25 04:08:25+00:00,FALSE,,n7FfiD-O8-U,UgykHMebY1Vmff3_0Mx4AaABAg,pt,Positivo,Advice Give
UgykHMebY1Vmff3_0Mx4AaABAg.9ClanONlnsg9CmAy_6g5O5,,2020-08-25 09:33:15+00:00,TRUE,UgykHMebY1Vmff3_0Mx4AaABAg,n7FfiD-O8-U,UgykHMebY1Vmff3_0Mx4AaABAg,pt,Positivo,Expression of personal feelings
UgwdYDKkWo1BPFK4c9F4AaABAg,,2020-08-20 17:54:46+00:00,FALSE,,n7FfiD-O8-U,UgwdYDKkWo1BPFK4c9F4AaABAg,pt,Positivo,Thanking
UgwdYDKkWo1BPFK4c9F4AaABAg.9CaCOL3Zwqp9CeiGKmiiUY,,2020-08-22 11:58:59+00:00,TRUE,UgwdYDKkWo1BPFK4c9F4AaABAg,n7FfiD-O8-U,UgwdYDKkWo1BPFK4c9F4AaABAg,pt,Positivo,Expression of personal feelings
Ugyx7X5lWTpTlXtt9lx4AaABAg,,2020-08-14 16:36:33+00:00,FALSE,,n7FfiD-O8-U,Ugyx7X5lWTpTlXtt9lx4AaABAg,pt,Positivo,Expression of personal feelings
Ugyx7X5lWTpTlXtt9lx4AaABAg.9CLbfGr9hH19CNpMwTsPS8,,2020-08-15 13:14:43+00:00,TRUE,Ugyx7X5lWTpTlXtt9lx4AaABAg,n7FfiD-O8-U,Ugyx7X5lWTpTlXtt9lx4AaABAg,hi,Positivo,Insult
UgxzHJyzpkDSOb_YZjt4AaABAg,,2020-08-06 22:34:54+00:00,FALSE,,n7FfiD-O8-U,UgxzHJyzpkDSOb_YZjt4AaABAg,pt,Neutral,Comparison
UgxzHJyzpkDSOb_YZjt4AaABAg.9C1eJqJF_bI9CB8Sn7OfS-,,2020-08-10 15:00:10+00:00,TRUE,UgxzHJyzpkDSOb_YZjt4AaABAg,n7FfiD-O8-U,UgxzHJyzpkDSOb_YZjt4AaABAg,en,Positivo,Insult
Ugz3cH1hZnMEZp_2RjV4AaABAg,,2020-08-06 18:22:27+00:00,FALSE,,n7FfiD-O8-U,Ugz3cH1hZnMEZp_2RjV4AaABAg,pt,Positivo,Expression of personal feelings
Ugz3cH1hZnMEZp_2RjV4AaABAg.9C1CQu_0vKf9CB8iJxPUcr,,2020-08-10 15:02:25+00:00,TRUE,Ugz3cH1hZnMEZp_2RjV4AaABAg,n7FfiD-O8-U,Ugz3cH1hZnMEZp_2RjV4AaABAg,hi,Positivo,Insult
UgxRCwSuaN1L1RgSnN94AaABAg,,2020-08-06 15:02:15+00:00,FALSE,,n7FfiD-O8-U,UgxRCwSuaN1L1RgSnN94AaABAg,pt,Positivo,Expression of personal feelings
UgxRCwSuaN1L1RgSnN94AaABAg.9C0qWWi0yOe9C19WzhuLIb,,2020-08-06 17:57:04+00:00,TRUE,UgxRCwSuaN1L1RgSnN94AaABAg,n7FfiD-O8-U,UgxRCwSuaN1L1RgSnN94AaABAg,en,Positivo,Insult
UgxuinyjcVF9_wmVyOF4AaABAg,,2020-08-06 14:54:29+00:00,FALSE,,n7FfiD-O8-U,UgxuinyjcVF9_wmVyOF4AaABAg,pt,Positivo,Advice request
UgxuinyjcVF9_wmVyOF4AaABAg.9C0pcjCfA0n9C16hzH7VBp,,2020-08-06 17:32:29+00:00,TRUE,UgxuinyjcVF9_wmVyOF4AaABAg,n7FfiD-O8-U,UgxuinyjcVF9_wmVyOF4AaABAg,pt,Neutral,Comparison
UgxuinyjcVF9_wmVyOF4AaABAg.9C0pcjCfA0n9CIOUaSMkBq,,2020-08-13 10:34:54+00:00,TRUE,UgxuinyjcVF9_wmVyOF4AaABAg,n7FfiD-O8-U,UgxuinyjcVF9_wmVyOF4AaABAg,pt,Positivo,Opinion
Ugz1-cv0NNO5ACgvdtp4AaABAg,,2020-08-06 14:26:40+00:00,FALSE,,n7FfiD-O8-U,Ugz1-cv0NNO5ACgvdtp4AaABAg,pt,Negativo,Expression of personal feelings
Ugz1-cv0NNO5ACgvdtp4AaABAg.9C0mRwcoU0Z9CDZ5WkMzrc,,2020-08-11 13:31:23+00:00,TRUE,Ugz1-cv0NNO5ACgvdtp4AaABAg,n7FfiD-O8-U,Ugz1-cv0NNO5ACgvdtp4AaABAg,pl,Neutral,Comparison
UgwyLSpY8_z0d3KQhfJ4AaABAg,,2020-08-06 14:06:44+00:00,FALSE,,n7FfiD-O8-U,UgwyLSpY8_z0d3KQhfJ4AaABAg,pt,Neutral,Expression of personal feelings
UgwyLSpY8_z0d3KQhfJ4AaABAg.9C0k9vzvfUX9C0qF2z4KAc,,2020-08-06 14:59:51+00:00,TRUE,UgwyLSpY8_z0d3KQhfJ4AaABAg,n7FfiD-O8-U,UgwyLSpY8_z0d3KQhfJ4AaABAg,ur,Positivo,Insult
UgwyLSpY8_z0d3KQhfJ4AaABAg.9C0k9vzvfUX9C0rldbWWV0,,2020-08-06 15:13:11+00:00,TRUE,UgwyLSpY8_z0d3KQhfJ4AaABAg,n7FfiD-O8-U,UgwyLSpY8_z0d3KQhfJ4AaABAg,pt,Neutral,Expression of personal feelings
Ugw42GMlQK0LzZm4YR54AaABAg,,2020-08-06 14:04:35+00:00,FALSE,,n7FfiD-O8-U,Ugw42GMlQK0LzZm4YR54AaABAg,ur,Positivo,Compliment
Ugw42GMlQK0LzZm4YR54AaABAg.9C0jvFqV_Ho9C0qGPeAywS,,2020-08-06 15:00:02+00:00,TRUE,Ugw42GMlQK0LzZm4YR54AaABAg,n7FfiD-O8-U,Ugw42GMlQK0LzZm4YR54AaABAg,hi,Positivo,Insult
UgyW6bDnyKS8ye7pIDd4AaABAg,,2020-08-06 13:52:02+00:00,FALSE,,n7FfiD-O8-U,UgyW6bDnyKS8ye7pIDd4AaABAg,pt,Positivo,Compliment
UgyW6bDnyKS8ye7pIDd4AaABAg.9C0iUHZQhXF9C0qIGIrUjs,,2020-08-06 15:00:17+00:00,TRUE,UgyW6bDnyKS8ye7pIDd4AaABAg,n7FfiD-O8-U,UgyW6bDnyKS8ye7pIDd4AaABAg,pt,Positivo,Expression of personal feelings
Ugy1TV4FXFuDJ2h26F54AaABAg,,2021-01-14 09:55:50+00:00,FALSE,,qcd5IYBSMEU,Ugy1TV4FXFuDJ2h26F54AaABAg,pt,Positivo,Comparison
Ugy1TV4FXFuDJ2h26F54AaABAg.9IUrRElho1B9WtghuDx0zN,,2022-01-07 10:01:54+00:00,TRUE,Ugy1TV4FXFuDJ2h26F54AaABAg,qcd5IYBSMEU,Ugy1TV4FXFuDJ2h26F54AaABAg,pt,Positivo,Compliment
Ugy35usYT9rLme0hGIJ4AaABAg,,2025-04-29 17:55:43+00:00,FALSE,,qcd5IYBSMEU,Ugy35usYT9rLme0hGIJ4AaABAg,pt,Positivo,Comparison
Ugy35usYT9rLme0hGIJ4AaABAg.AHW2C8Y5IAfAHXWrLbajqd,,2025-04-30 07:42:51+00:00,TRUE,Ugy35usYT9rLme0hGIJ4AaABAg,qcd5IYBSMEU,Ugy35usYT9rLme0hGIJ4AaABAg,hi,Positivo,Insult
UgzSo3ukEmWNKPmkuNR4AaABAg,,2025-04-05 13:53:05+00:00,FALSE,,qcd5IYBSMEU,UgzSo3ukEmWNKPmkuNR4AaABAg,pt,Positivo,Compliment
UgzSo3ukEmWNKPmkuNR4AaABAg.AGXoM1qGfrqAGbP6f8Onwo,,2025-04-07 08:39:59+00:00,TRUE,UgzSo3ukEmWNKPmkuNR4AaABAg,qcd5IYBSMEU,UgzSo3ukEmWNKPmkuNR4AaABAg,pt,Positivo,Expression of personal feelings
Ugzhrt6qzuSfmd48O9l4AaABAg,,2025-03-31 10:56:07+00:00,FALSE,,qcd5IYBSMEU,Ugzhrt6qzuSfmd48O9l4AaABAg,pt,Positivo,Compliment
Ugzhrt6qzuSfmd48O9l4AaABAg.AGKc7YJxaZ4AGN81gTBGZ3,,2025-04-01 10:22:09+00:00,TRUE,Ugzhrt6qzuSfmd48O9l4AaABAg,qcd5IYBSMEU,Ugzhrt6qzuSfmd48O9l4AaABAg,hi,Negativo,Plans
UgyCsyv1uxxnjPrRcQF4AaABAg,,2025-02-23 02:07:09+00:00,FALSE,,qcd5IYBSMEU,UgyCsyv1uxxnjPrRcQF4AaABAg,es,Positivo,Comparison
UgyCsyv1uxxnjPrRcQF4AaABAg.AEryyjbcHq7AEvNHGIynSe,,2025-02-24 09:45:59+00:00,TRUE,UgyCsyv1uxxnjPrRcQF4AaABAg,qcd5IYBSMEU,UgyCsyv1uxxnjPrRcQF4AaABAg,pt,Positivo,Compliment
Ugwkx81aMAWMWYuOcXZ4AaABAg,,2025-02-11 17:36:09+00:00,FALSE,,qcd5IYBSMEU,Ugwkx81aMAWMWYuOcXZ4AaABAg,pt,Negativo,Expression of personal feelings
Ugwkx81aMAWMWYuOcXZ4AaABAg.AEPjkVXKTMhAERNaxbVftb,,2025-02-12 08:52:21+00:00,TRUE,Ugwkx81aMAWMWYuOcXZ4AaABAg,qcd5IYBSMEU,Ugwkx81aMAWMWYuOcXZ4AaABAg,pt,Neutral,Expression of personal feelings
UgzZIlLLOCLVINYhYAZ4AaABAg,,2024-12-27 15:23:03+00:00,FALSE,,qcd5IYBSMEU,UgzZIlLLOCLVINYhYAZ4AaABAg,pt,Positivo,Comparison
UgzZIlLLOCLVINYhYAZ4AaABAg.ACZ2xP2TZPbACpaC9Poqti,,2025-01-03 10:49:23+00:00,TRUE,UgzZIlLLOCLVINYhYAZ4AaABAg,qcd5IYBSMEU,UgzZIlLLOCLVINYhYAZ4AaABAg,ur,Positivo,Insult
Ugz0Fr9FBymANguNRW54AaABAg,,2024-12-27 15:22:33+00:00,FALSE,,qcd5IYBSMEU,Ugz0Fr9FBymANguNRW54AaABAg,pt,Negativo,Comparison
Ugz0Fr9FBymANguNRW54AaABAg.ACZ2tfpLrzVACxLq4uYUud,,2025-01-06 11:09:05+00:00,TRUE,Ugz0Fr9FBymANguNRW54AaABAg,qcd5IYBSMEU,Ugz0Fr9FBymANguNRW54AaABAg,pt,Positivo,Advice request
UgxxCyPjTW1zGUfUOOl4AaABAg,,2024-12-27 15:20:45+00:00,FALSE,,qcd5IYBSMEU,UgxxCyPjTW1zGUfUOOl4AaABAg,pt,Negativo,Compliment
UgxxCyPjTW1zGUfUOOl4AaABAg.ACZ2gXHVW_zACfIf114_NJ,,2024-12-30 10:55:02+00:00,TRUE,UgxxCyPjTW1zGUfUOOl4AaABAg,qcd5IYBSMEU,UgxxCyPjTW1zGUfUOOl4AaABAg,pt,Positivo,Thanking
UgwgqJeWrsEccaBvw9p4AaABAg,,2024-12-27 15:19:58+00:00,FALSE,,qcd5IYBSMEU,UgwgqJeWrsEccaBvw9p4AaABAg,pt,Positivo,Expression of personal feelings
UgwgqJeWrsEccaBvw9p4AaABAg.ACZ2arhuXHqAD1Oi1F-1p7,,2025-01-08 10:10:25+00:00,TRUE,UgwgqJeWrsEccaBvw9p4AaABAg,qcd5IYBSMEU,UgwgqJeWrsEccaBvw9p4AaABAg,ur,Positivo,Insult
Ugzp74ej7pqSgx3zWFl4AaABAg,,2024-12-27 15:19:12+00:00,FALSE,,qcd5IYBSMEU,Ugzp74ej7pqSgx3zWFl4AaABAg,pt,Positivo,Thanking
Ugzp74ej7pqSgx3zWFl4AaABAg.ACZ2WELTg5hACfIqyjDsRT,,2024-12-30 10:56:40+00:00,TRUE,Ugzp74ej7pqSgx3zWFl4AaABAg,qcd5IYBSMEU,Ugzp74ej7pqSgx3zWFl4AaABAg,pt,Positivo,Thanking
Ugy5xkU_nMscgfMHrt14AaABAg,,2024-12-27 15:18:27+00:00,FALSE,,qcd5IYBSMEU,Ugy5xkU_nMscgfMHrt14AaABAg,pt,Negativo,Compliment
Ugy5xkU_nMscgfMHrt14AaABAg.ACZ2Qd3Qe91ACngwCFp-ly,,2025-01-02 17:09:46+00:00,TRUE,Ugy5xkU_nMscgfMHrt14AaABAg,qcd5IYBSMEU,Ugy5xkU_nMscgfMHrt14AaABAg,hi,Positivo,Insult
Ugz1JXlICiFE3MUj4CF4AaABAg,,2024-12-27 15:17:02+00:00,FALSE,,qcd5IYBSMEU,Ugz1JXlICiFE3MUj4CF4AaABAg,pt,Positivo,Compliment
Ugz1JXlICiFE3MUj4CF4AaABAg.ACZ2GMgo2VXACnfp6m7qMd,,2025-01-02 17:00:03+00:00,TRUE,Ugz1JXlICiFE3MUj4CF4AaABAg,qcd5IYBSMEU,Ugz1JXlICiFE3MUj4CF4AaABAg,ur,Positivo,Insult
UgykshA64oI09Aq_-DB4AaABAg,,2024-10-26 11:58:09+00:00,FALSE,,qcd5IYBSMEU,UgykshA64oI09Aq_-DB4AaABAg,pt,Positivo,Advice request
UgykshA64oI09Aq_-DB4AaABAg.AA32DNdGphLAA82grS4yiw,,2024-10-28 10:38:31+00:00,TRUE,UgykshA64oI09Aq_-DB4AaABAg,qcd5IYBSMEU,UgykshA64oI09Aq_-DB4AaABAg,pt,Positivo,Compliment
Ugw1gPlTUUr16JMXOZF4AaABAg,,2024-10-03 09:36:02+00:00,FALSE,,qcd5IYBSMEU,Ugw1gPlTUUr16JMXOZF4AaABAg,pt,Positivo,Compliment
Ugw1gPlTUUr16JMXOZF4AaABAg.A97ZfJUhqa1A9A8XSZA0y6,,2024-10-04 09:36:37+00:00,TRUE,Ugw1gPlTUUr16JMXOZF4AaABAg,qcd5IYBSMEU,Ugw1gPlTUUr16JMXOZF4AaABAg,hi,Positivo,Insult
UgxqRDkEIF4p63paEIZ4AaABAg,,2024-06-16 15:27:42+00:00,FALSE,,qcd5IYBSMEU,UgxqRDkEIF4p63paEIZ4AaABAg,pt,Neutral,Comparison
UgxqRDkEIF4p63paEIZ4AaABAg.A4kXGaf2dk4A4mPhjlBQ6_,,2024-06-17 09:00:07+00:00,TRUE,UgxqRDkEIF4p63paEIZ4AaABAg,qcd5IYBSMEU,UgxqRDkEIF4p63paEIZ4AaABAg,pt,Neutral,Comparison
UgzD74w1V5HnC5FFfUN4AaABAg,,2024-06-16 15:25:19+00:00,FALSE,,qcd5IYBSMEU,UgzD74w1V5HnC5FFfUN4AaABAg,pt,Negativo,Opinion
UgzD74w1V5HnC5FFfUN4AaABAg.A4kX-BY7o2tA4mPiWSs8Hz,,2024-06-17 09:00:13+00:00,TRUE,UgzD74w1V5HnC5FFfUN4AaABAg,qcd5IYBSMEU,UgzD74w1V5HnC5FFfUN4AaABAg,hi,Neutral,Compliment
UgxXk8QIWA25drH2QHx4AaABAg,,2024-06-02 17:40:11+00:00,FALSE,,qcd5IYBSMEU,UgxXk8QIWA25drH2QHx4AaABAg,pt,Negativo,Compliment
UgxXk8QIWA25drH2QHx4AaABAg.A4BiIknEWgAA4DMLWbFnol,,2024-06-03 08:58:04+00:00,TRUE,UgxXk8QIWA25drH2QHx4AaABAg,qcd5IYBSMEU,UgxXk8QIWA25drH2QHx4AaABAg,pt,Positivo,Expression of personal feelings
UgxzocoSTBl9lKtXKYN4AaABAg,,2024-06-01 00:49:27+00:00,FALSE,,qcd5IYBSMEU,UgxzocoSTBl9lKtXKYN4AaABAg,pt,Positivo,Compliment
UgxzocoSTBl9lKtXKYN4AaABAg.A47Kq2sgMtcA4DMcgpsXU2,,2024-06-03 09:00:33+00:00,TRUE,UgxzocoSTBl9lKtXKYN4AaABAg,qcd5IYBSMEU,UgxzocoSTBl9lKtXKYN4AaABAg,en,Positivo,Insult
UgwJQwRZeH6L449hxtt4AaABAg,,2024-05-23 20:30:29+00:00,FALSE,,qcd5IYBSMEU,UgwJQwRZeH6L449hxtt4AaABAg,pt,Positivo,Compliment
UgwJQwRZeH6L449hxtt4AaABAg.A3nGqITP2rRA3oXbDoH34Z,,2024-05-24 08:16:13+00:00,TRUE,UgwJQwRZeH6L449hxtt4AaABAg,qcd5IYBSMEU,UgwJQwRZeH6L449hxtt4AaABAg,hi,Negativo,Plans
UgztF1tR3xzcupWDonV4AaABAg,,2024-05-10 00:57:34+00:00,FALSE,,qcd5IYBSMEU,UgztF1tR3xzcupWDonV4AaABAg,pt,Positivo,Compliment
UgztF1tR3xzcupWDonV4AaABAg.A3EhHEXIm8YA3FTKEH8am6,,2024-05-10 08:06:08+00:00,TRUE,UgztF1tR3xzcupWDonV4AaABAg,qcd5IYBSMEU,UgztF1tR3xzcupWDonV4AaABAg,hi,Positivo,Insult
UgxWwCmVgrXkVr4xVIN4AaABAg,,2024-01-16 23:32:30+00:00,FALSE,,qcd5IYBSMEU,UgxWwCmVgrXkVr4xVIN4AaABAg,hi,Positivo,Desires
UgxWwCmVgrXkVr4xVIN4AaABAg.9ze-vOhobR_9zf1dzyI3NI,,2024-01-17 09:06:50+00:00,TRUE,UgxWwCmVgrXkVr4xVIN4AaABAg,qcd5IYBSMEU,UgxWwCmVgrXkVr4xVIN4AaABAg,hi,Positivo,Insult
Ugx1uceEZn2XTqt9TjR4AaABAg,,2023-12-26 12:57:36+00:00,FALSE,,qcd5IYBSMEU,Ugx1uceEZn2XTqt9TjR4AaABAg,pt,Negativo,Compliment
Ugx1uceEZn2XTqt9TjR4AaABAg.9ymnZybVSPV9ypi-Vrs2h0,,2023-12-27 16:06:40+00:00,TRUE,Ugx1uceEZn2XTqt9TjR4AaABAg,qcd5IYBSMEU,Ugx1uceEZn2XTqt9TjR4AaABAg,pt,Positivo,Compliment
UgxoQBA_bAoF-EDsxft4AaABAg,,2023-12-10 21:26:33+00:00,FALSE,,qcd5IYBSMEU,UgxoQBA_bAoF-EDsxft4AaABAg,pt,Positivo,Expression of personal feelings
UgxoQBA_bAoF-EDsxft4AaABAg.9y9W5cGnRkW9yLFy2n5FoX,,2023-12-15 10:56:28+00:00,TRUE,UgxoQBA_bAoF-EDsxft4AaABAg,qcd5IYBSMEU,UgxoQBA_bAoF-EDsxft4AaABAg,pt,Positivo,Compliment
UgzVDKvZDNbSVBdPqtF4AaABAg,,2023-12-09 16:46:18+00:00,FALSE,,qcd5IYBSMEU,UgzVDKvZDNbSVBdPqtF4AaABAg,pt,Positivo,Expression of personal feelings
UgzVDKvZDNbSVBdPqtF4AaABAg.9y6RE56B5bL9yLG6d3djIe,,2023-12-15 10:57:46+00:00,TRUE,UgzVDKvZDNbSVBdPqtF4AaABAg,qcd5IYBSMEU,UgzVDKvZDNbSVBdPqtF4AaABAg,pt,Negativo,Speculation
UgwHdIo-c1G3Pgc5cil4AaABAg,,2023-12-01 17:15:45+00:00,FALSE,,qcd5IYBSMEU,UgwHdIo-c1G3Pgc5cil4AaABAg,pt,Neutral,Expression of personal feelings
UgwHdIo-c1G3Pgc5cil4AaABAg.9xmtEniGLU39xtnXdDMEK5,,2023-12-04 09:40:35+00:00,TRUE,UgwHdIo-c1G3Pgc5cil4AaABAg,qcd5IYBSMEU,UgwHdIo-c1G3Pgc5cil4AaABAg,hi,Positivo,Insult
UgyfIi3HcrO4DsT8ZP94AaABAg,,2023-11-16 11:20:26+00:00,FALSE,,qcd5IYBSMEU,UgyfIi3HcrO4DsT8ZP94AaABAg,pt,Positivo,Advice Give
UgyfIi3HcrO4DsT8ZP94AaABAg.9xAceEXfMtB9xCxDzW5chf,,2023-11-17 08:58:42+00:00,TRUE,UgyfIi3HcrO4DsT8ZP94AaABAg,qcd5IYBSMEU,UgyfIi3HcrO4DsT8ZP94AaABAg,pt,Positivo,Expression of personal feelings
UgxUhN_66cIznvOBgVB4AaABAg,,2023-11-03 00:19:57+00:00,FALSE,,qcd5IYBSMEU,UgxUhN_66cIznvOBgVB4AaABAg,pt,Positivo,Expression of personal feelings
UgxUhN_66cIznvOBgVB4AaABAg.9wcyjJv29Cs9wdptqvuui2,,2023-11-03 08:21:59+00:00,TRUE,UgxUhN_66cIznvOBgVB4AaABAg,qcd5IYBSMEU,UgxUhN_66cIznvOBgVB4AaABAg,hi,Positivo,Insult
Ugz7u3ctzAxTtSaxPmh4AaABAg,,2023-09-28 14:03:38+00:00,FALSE,,qcd5IYBSMEU,Ugz7u3ctzAxTtSaxPmh4AaABAg,pt,Negativo,Comparison
Ugz7u3ctzAxTtSaxPmh4AaABAg.9vCkNg_R0HC9vEkLbyd3kj,,2023-09-29 08:41:50+00:00,TRUE,Ugz7u3ctzAxTtSaxPmh4AaABAg,qcd5IYBSMEU,Ugz7u3ctzAxTtSaxPmh4AaABAg,pt,Neutral,Expression of personal feelings
UgxiVdPNCZQQ3nM6YuR4AaABAg,,2023-09-26 14:28:45+00:00,FALSE,,qcd5IYBSMEU,UgxiVdPNCZQQ3nM6YuR4AaABAg,pt,Negativo,Expression of personal feelings
UgxiVdPNCZQQ3nM6YuR4AaABAg.9v7detlyo5Y9v9x3_pbZEn,,2023-09-27 11:56:46+00:00,TRUE,UgxiVdPNCZQQ3nM6YuR4AaABAg,qcd5IYBSMEU,UgxiVdPNCZQQ3nM6YuR4AaABAg,pt,Negativo,Expression of personal feelings
UgxXGK8OQT_WrQDklr14AaABAg,,2023-09-13 17:49:02+00:00,FALSE,,qcd5IYBSMEU,UgxXGK8OQT_WrQDklr14AaABAg,pt,Neutral,Unclassifiable
