,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
_LXzaxaIvkM,"['tumor', 'cancer', 'STELFONTA']",3,Tratamiento cáncer,"Pseudocientífico
",544,544,556,💚 TRATAMIENTO Definitivo del CÁNCER de PIEL en PERROS  💚 (MASTOCITOMA CANINO) con STELFONTA,"Este vídeo te va a SORPRENDER  👉Conoce la  ❌ CURA DEFINITIVA DEL CÁNCER  ❌de PIEL en Perros o MASTOCITOMA

#VETERINARIOGRATISREMEDIOSCASEROSPARAPERROS
#VETERINARIOGRATISTUMORESCANCERÍGENOSENPERROS",es,False,False,,
s3YaCQZFr_A,"['Ramos', 'cancer', 'stomach cancer']",3,Tratamiento cáncer,"Irrelevante
",101,101,50,Un hombre rifa su camioneta para pagar su tratamiento contra el cáncer y el ganador se la devuelve,"Juan Manuel Vidales Moreno, de 47 años, decidió rifar su camioneta para cubrir los gastos médicos ocasionados por el cáncer de estómago que padece. Muchos de sus conocidos decidieron participar en el sorteo y él asegura que eso le demostró que todavía existe mucha generosidad en el mundo.

Suscríbete: http://uni.vi/ZSubK
Infórmate: http://uni.vi/4mSc8L
Dale ‘Me Gusta’ en Facebook: http://uni.vi/ZStby
Síguenos en Twitter: http://uni.vi/ZStfn e Instagram: http://uni.vi/ZSuld
 
Cada día, la información que afecta e interesa a los hispanos en Estados Unidos con nuestros presentadores:

Noticiero Univision 6:30pm
Jorge Ramos e Ilia Calderón

Noticiero Univision Edición Nocturna
Patricia Janiot

Noticiero Univision Edición Digital
Carolina Sarassa y Borja Voces

Noticiero Univision Fin de Semana
Félix de Bedout

#Noticias #GastosMedicos #Cancer",es,False,False,,
Wg28dL1-1kI,"['cancer', 'stage 4 cancer', 'deportation']",3,Tratamiento cáncer,"Irrelevante
",555,555,1809,"4-year-old with cancer among three American kids deported by ICE, lawyers say","Last week, the Trump administration put three children who are U.S. citizens on deportation flights with their mothers. According to the family lawyer, “one of them is a 4-year-old boy with stage 4 cancer who was deported without medication or the ability to contact their doctors.”

For more context and news coverage of the most important stories of our day click here: https://www.msnbc.com/

» Subscribe to MSNBC: https://www.youtube.com/msnbc
» Subscribe to MSNBC on TikTok https://www.tiktok.com/@msnbc 
» Subscribe to MSNBC on Instagram https://www.instagram.com/msnbc 
Download our new MSNBC app for the latest breaking news and daily headlines at a glance: https://www.msnbc.com/information/download-msnbc-app-n1241692

Follow MSNBC Show Blogs 
MaddowBlog: https://www.msnbc.com/maddowblog

MSNBC delivers breaking news, in-depth analysis of political headlines, commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show, Inside with Jen Psaki, Morning Joe, The Beat, Deadline: White House, All In, The Last Word, The 11th Hour, and more.

Connect with MSNBC Online 
Visit msnbc.com: https://www.msnbc.com/ 
Subscribe to the MSNBC Daily Newsletter: https://link.msnbc.com/join/5ck/msnbc-daily-signup

#ICE #deportation #immigration",en,False,False,,
YvzxnnwZD9c,"['trastuzumab', 'brentuximab', 'cancer', 'Cancer']",4,Tratamiento cáncer,"Científico
",208,208,25,Tratamiento del cáncer con anticuerpos monoclonales,"¿Cómo funcionan los anticuerpos monoclonales para tratar el cáncer?  En este video se explica cómo los anticuerpos monoclonales como el trastuzumab, el pembrolizumab y el rituximab bloquean moléculas que las células cancerosas necesitan para multiplicarse, marcan células cancerosas para que el sistema inmunitario las destruya o transportan sustancias que dañan estas células. https://cancer.gov/espanol/monoclonal",es,False,False,,
PtVQ3gT3nOI,"['cancers', 'Lung Cancer', 'non-small cell lung cancer', 'NSCLC', 'nsclc', 'lung cancer stage 4, cancer', 'lung cancer', 'Cancer', 'cancer']",9,Tratamiento cáncer,"Científico
",245,245,155,Keeping Lung Cancer Under Control: Bob's Immunotherapy Story,"Bob was treated for non-small cell lung cancer (NSCLC) in a clinical trial with a checkpoint inhibitor called atezolizumab (Tecentriq). #CIM17 #CancerPatientStories #nsclc

When Bob was diagnosed with non-small cell lung cancer (NSCLC), his wife Julia was so devastated that she cried for several months thinking about her life without him. Bob weighed all his options with his oncologist. After trying chemotherapy, Bob found another treatment that would give him hope—immunotherapy. He enrolled in a clinical trial of a treatment that helps T cells to recognize and attack cancer cells. Six years later, Bob's health is stable and he remains optimistic. Bob and Julia urge others to not give up hope because advances in cancer research are rapidly providing new treatment options. https://www.cancerresearch.org/patients/immunocommunity/featured-stories/bobc

This video is presented as part of the Cancer Research Institute 5th Annual Cancer Immunotherapy Month awareness campaign this June 2017. Learn more about cancer immunotherapy and its potential to save more lives at https://www.cancerresearch.org/june

Established in 1953, the Cancer Research Institute (CRI) is a 501(c)(3) nonprofit organization dedicated to harnessing our immune system’s power to control and potentially cure all cancers. Our mission: Save more lives by fueling the discovery and development of powerful immunotherapies for all types of cancer. To accomplish this, we rely on donor support and collaborative partnerships to fund and carry out the most innovative clinical and laboratory research around the world, support the next generation of the field’s leaders, and serve as the trusted source of information on immunotherapy for cancer patients and their caregivers. https://www.cancerresearch.org",en,False,False,,
ask7D4h-mQ4,['cancer'],1,Tratamiento cáncer,"Irrelevante
",245,245,45,Avioneta accidentada en Valledupar llevaba a niño con cáncer para tratamiento en Bogotá,"Hacia las 11:40 de la mañana de este domingo, 7 de enero de 2024, del aeropuerto Alfonso López de Valledupar despegó la avioneta HK4983, que hacía un traslado médico hacia Bogotá. El paciente era un niño de 11 años que necesitaba una quimioterapia. Junto al menor de edad viajaba su mamá.

Sin embargo, luego de despegar, al parecer, la aeronave presentó fallas mecánicas, por lo que el piloto tuvo que regresar al aeropuerto. Minutos antes de llegar, se precipitó a tierra.

#NoticiasCaracol #NoticiasColombia #NoticiasInternacionales

Suscríbase [GRATIS] a nuestro canal en YouTube: http://bit.ly/2Jhc3oO.

Descargue nuestra aplicación: http://hyperurl.co/appnoticias
Síganos en Google: http://bit.ly/2MrIZP3
WhatsApp El Periodista Soy Yo: http://bit.ly/2QD18rw
WhatsApp Noticias Caracol Ahora: http://bit.ly/34ed1uQ

Síganos en redes sociales:

Facebook: https://www.facebook.com/NoticiasCaracol
Twitter: https://twitter.com/NoticiasCaracol (@NoticiasCaracol)
Instagram: https://www.instagram.com/noticiascaracol/

Nuestros canales en YouTube:

Caracol Televisión: http://bit.ly/2CHpld2 Suscribirse
Gol Caracol: http://bit.ly/2yAIGcU Suscribirse
Volk: https://bit.ly/3nNojU9 Suscribirse
Shock: http://bit.ly/2CHNKzi Suscribirse
Blu Radio: http://bit.ly/2CFF7Fo Suscribirse
La Kalle: http://bit.ly/2JkgfEz Suscribirse
Caracol Play: http://bit.ly/2SkyjlM Suscribirse
El Espectador: http://bit.ly/2D4rkt7 Suscribirse",es,False,False,,
FZTL-zYslTs,"['neoplasia', 'ill', 'tumor', 'multivitamins', 'melanoma', 'neuroblastoma', 'myeloma', 'leukemia', 'fatty acids', 'lymphoma, sarcoma', 'osteosarcoma', 'fatty acids - and cottage cheese', 'sodium bicarbonate', 'oxygen', 'flaxseed oil - very rich in', 'cancer', 'hyperthermia']",17,Tratamiento cáncer,"Pseudocientífico
",196,196,0,EL TRATAMIENTO DEL CÁNCER CON LA ALIMENTACIÓN,"Que se puede tratar y curar el cáncer sólo modificando la alimentación es un hecho demostrado. Entre otros por la Dra. Johanna Budwig quien a partir de 1953 se dedicaría a recoger pacientes terminales de los hospitales alemanes para tratarles en la casa en la que residía en Freundenstadt. Con éxito innegable. De los 2.200 pacientes que trató más del 90% superaron el cáncer. ¿El secreto? Lo primero, asegurarse de ingerir suficientes ácidos grasos poliinsaturados para lo que recomendaba una mezcla de aceite de lino --muy rico en ácidos grasos omega 3- y requesón -para conferirles mayor biodisponibilidad-. En segundo lugar, ingerir abundantes vegetales crudos -preferentemente orgánicos- por su gran capacidad antioxidante descartando por completo el consumo de alimentos procesados y aditivos químicos tóxicos. En tercer lugar consideraba esencial la exposición diaria del enfermo al sol durante unos minutos. Y en cuarto lugar recomendaba algo de ejercicio físico --el adecuado a cada caso- junto a un descanso reparador y una actitud mental tranquila y positiva.
El secreto del aceite de linaza reside en la fácil adherencia a él del oxígeno lo que según la prestigiosa doctora alemana --siete veces nominada al Premio Nobel de Medicina- provoca la apoptosis de las células cancerosas. Cabe añadir que la doctora Budwig escribió un libro con dietas específicas para afrontar situaciones graves que requieren tratamientos de urgencia. 
Cabe agregar que lamentablemente muchas de las informaciones y afirmaciones que sobre la doctora Budwig circulan por Internet son incorrectas o falsas. El doctor Raymond Hilu, formado directamente por ella, explicaría todo esto en su ponencia durante el II CONGRESO INTERNACIONAL SOBRE TRATAMIENTOS COMPLEMENTARIOS Y ALTERNATIVOS EN CÁNCER celebrado en Madrid (España).",es,False,False,,
MlhR0xvrgwo,"['smoke', 'tumor', 'Dangerous mistakes', 'mistakes', 'cancer', 'shakes', 'ginger']",7,Tratamiento cáncer,"Científico
",1499,1499,850,DIETA ANTICÁNCER: ¿MATAR AL CANCER DE HAMBRE?,"¿Se puede matar de hambre al cáncer? ¿Basta con dejar de comer azúcar... para que el tumor desaparezca? En este vídeo voy a contarte la verdad sobre la ""dieta anticáncer"": qué ayuda de verdad, qué es puro mito y qué errores podrían ponerte en más riesgo sin que lo sepas.
Te lo cuento con calma, con evidencia, y pensando en ti… no en titulares que venden humo.

★ SUSCRÍBETE►https://www.youtube.com/user/alsanagust/videos?sub_confirmation=1

0:00 ¿Puede una dieta curar el cáncer?
1:50 ¿Qué tipos de cáncer más relacionados con la alimentación?
4:27 ¿Qué dieta ayuda a prevenir el cáncer?
8:20 ¿Qué comer si ya tienes cáncer?
11:52 ¿La dieta keto o el ayuno matan el cáncer?
15:25 Errores y mitos peligrosos
19:17 ¿Qué frutas son mejores?
19:39 ¿Debo eliminar los carbohidratos?
20:20 ¿No necesitamos carbohidratos porque los fabricamos?
21:32 ¿Puedo tomar batidos de proteínas?
21:50 ¿Qué pasa si no tolero las verduras?
22:11 ¿La cúrcuma y el jengibre curan el cáncer?
22:30 ¿Mejor jugos y frutas enteras?
22:40 ¿Qué pasa si bajo mucho de peso?
23:20 Recordatorio importante
24:23 Vídeo recomendado

Dr. Alberto Sanagustín
★ Consejos para mejorar tu bienestar físico y mental
https://drsanagustin.substack.com

Referencias:
https://www.cancer.org/cancer/risk-prevention/diet-physical-activity/acs-guidelines-nutrition-physical-activity-cancer-prevention.html
https://www.sciencedirect.com/science/article/pii/S0022316622020995
https://pubmed.ncbi.nlm.nih.gov/33946039/

★  Los vídeos de este canal son solo divulgativos. De ningún modo pretenden sustituir el consejo médico directo. Si tienes o crees tener alguna síntoma, signo o enfermedad descrito en estos vídeos, siempre debes consultar a tu médico de referencia. Nada puede sustituir la relación directa médico-paciente.",es,False,False,,
bVZ7RPHXktg,"['pancreatic cancer', 'HopeForPancreaticCancer', 'PancreaticCancerAwareness', 'stage4pancreaticcancer', 'WageHopeAgainstPancreaticCancer', 'Cancer', 'PurpleForPancreaticCancer', 'cancer', 'stage4cancer']",9,Tratamiento cáncer,"Científico
",60,60,233,Can Stage 4 Pancreatic Cancer be Cured?,"Nagourney #shorts 
https://www.nagourneycancerinstitute.com/

Triple Board Certified Oncologist, Dr. Robert Nagourney talks about curing patients with Metastatic Stage 4 Pancreatic Cancer.

#stage4cancer #stage4pancreaticcancer #PancreaticCancerAwareness #PancreaticCancerFight #PurpleForPancreaticCancer #WageHopeAgainstPancreaticCancer #PancreaticCancerWarrior
#HopeForPancreaticCancer #NeverGiveUpOnPancreaticCancer #PancreaticCancerSurvivor #PancreaticCancerJourney #cancershorts #PancreaticCancerResearch
#PancreaticCancerAwarenessMonth #EndPancreaticCancer #PancreaticCancerSupport  #BeatPancreaticCancer #PancreaticCancerAdvocacy #PancreaticCancerAction #PancreaticCancerCommunity #PancreaticCancerAware #PancreaticCancerAwarenessDay #PancreaticCancerAwarenessWeek #PancreaticCancerAwarenessMonth2023 #PancreaticCancerFacts #PancreaticCancerPrevention #PancreaticCancerScreening #PancreaticCancerEarlyDetection #PancreaticCancerTreatment #PancreaticCancerCare #PancreaticCancerSucks #PancreaticCancerMatters #PancreaticCancerMakesADifference #PancreaticCancerAwarenessRibbon #PancreaticCancerWalk #PancreaticCancerRun #PancreaticCancerMarathon #PancreaticCancer5K #PancreaticCancerChallenge #PancreaticCancerFundraiser #PancreaticCancerDonation #PancreaticCancerCharity #PancreaticCancerCause #PancreaticCancerAwarenessEvent #PancreaticCancerAwarenessCampaign #PancreaticCancerAwarenessDrive #PancreaticCancerAwarenessMonthEvent #PancreaticCancerAwarenessMonthCampaign #PancreaticCancerAwarenessMonthDrive #oncology #PancreaticCancerAwarenessMonth2023Campaign #PancreaticCancerAwarenessMonth2023Drive #PancreaticCancerAwarenessMonthPurple #PancreaticCancerAwarenessMonthPurpleRibbon",en,False,False,,
-FNnJyeODp4,"['colon cancer', 'bladder cancer', 'glucose', 'endometrial cancer', 'ROS', 'esophageal cancer', 'Weight loss', 'inflammation', 'breast cancer', 'obesity', 'cholesterol', 'lung cancer', 'oxygen', 'cancer', 'adenocarcinoma, kidney cancer', 'stomach cancer']",16,Tratamiento cáncer,"Científico
",717,717,382,ASÍ es CÓMO el EJERCICIO ACTÚA CONTRA el CÁNCER,"¿Sabías que el ejercicio puede prevenir el cáncer o mejorar la recuperación de una persona en tratamiento contra el cáncer? ¡No te pierdas ni un detalle!

DATOS:
https://pubmed.ncbi.nlm.nih.gov/11256882/
https://pubmed.ncbi.nlm.nih.gov/31626056/
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5406418/
https://www.jneurosci.org/content/42/2/288
https://pubmed.ncbi.nlm.nih.gov/31095082/
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5889080/


00:00 Introducción: Potente efecto del ejercicio sobre el cáncer
01:06 Hola soy Sento
01:31 Células cancerosas frente a células normales
04:16 Los beneficios del ejercicio para el cáncer
09:24 Preguntas finales
09:50 Mejores comentarios vídeo LA MALA HIERBA NUMERO 1 del JARDIN que PUEDE SANARTE

Hoy quiero hablar del potente efecto del ejercicio sobre el cáncer. Estudio tras estudio se ha visto una importante disminución del riesgo de padecer algunos tipos de cáncer cuando una persona hace ejercicio y hoy intentaremos explicar el porqué.

Las células normales y las células cancerosas son muy diferentes. Una célula normal utiliza mucho oxígeno, pero una célula cancerosa utiliza mucha glucosa para llevar a cabo una fermentación láctica. Una célula normal también tiene muchas mitocondrias mientras que una célula cancerosa tiene pocas. Una célula normal tiene una vida limitada o controlada, mientras que una célula cancerosa puede vivir para siempre.

La apoptosis se activa y hace que la célula normal dañada muera, y ese desencadenante proviene de un subproducto del uso de oxígeno llamada especie reactiva de oxigeno (ROS).

Cuanto más oxígeno pueda dar a sus células, más ROS tendrá que desencadenar la apoptosis (muerte celular).

Más de 46.000 diagnósticos de cáncer podrían evitarse con 5 horas de actividad física de intensidad moderada a la semana

Otros mecanismos por los que la actividad física ayuda a reducir el cáncer son:
· La pérdida de peso
· El fortalecimiento del corazón
· Hacer que las arterias se dilaten más fácilmente
· Un mejor flujo sanguíneo a través del cuerpo
· Una reducción del LDL colesterol
· Aumenta el HDL colesterol

La inactividad física “como estilo de vida” es un factor de riesgo para el cáncer de pulmón, independientemente del tabaquismo y la obesidad

Niveles altos de actividad física tenían un riesgo de entre un 10 a un 20 por ciento menor de padecer cáncer de vejiga,  cáncer de mama, cáncer de colon, cáncer de endometrio, cáncer de esófago, adenocarcinoma, cáncer de riñón y cáncer de estómago.

Los expertos afirman que es importante llevar a cabo programas de ejercicio una vez finalizado cualquier tratamiento contra el cáncer, ya que incluso en aquellas personas a las que se les diagnosticó cáncer y terminaron su tratamiento, se ha demostrado que el aumento de la actividad física reduce el riesgo de que el cáncer regrese. 

Ademas el ejercicio ayuda a prevenir el cáncer porque:
· Reduce la inflamación
· Ayuda a regular el azúcar en la sangre
· Ayuda a regular las hormonas sexuales
· Mejora el metabolismo 
· Mejora la función inmunológica

En términos de prevención del cáncer, las pautas generales recomendadas de actividad física son al menos 150 minutos de ejercicio moderado o 75 minutos de ejercicio vigoroso a la semana.
-----------------------------------------------------------------------------------------------------------
Subscríbete: https://goo.gl/u83kTC
Facebook: https://goo.gl/Aph1nK
Twitter: https://twitter.com/sentosegarra
Instagram https://instagram.com/sento_segarra
Tiktok https://www.tiktok.com/@sentosegarra
Podcast en iVoox: https://go.ivoox.com/sq/1476283
Canal secundario youtube: https://www.youtube.com/c/SentoSegarra/
-----------------------------------------------------------------------------------------------------------
Información legal.
Fondos pexels.com
Vídeo de grabación propia.
-----------------------------------------------------------------------------------------------------------

* Este contenido es estrictamente la opinión del farmacéutico Sento Segarra, y solo tiene fines informativos y educativos. No está destinado a proporcionar asesoramiento médico ni a sustituir el asesoramiento médico o el tratamiento de un médico personal. Se recomienda a todas las personas que vean este vídeo que consulten con sus médicos o profesionales de la salud cualificados sobre cuestiones de salud específicas. Ni Sento Segarra ni farmacialanucia.es asumen la responsabilidad de posibles consecuencias para la salud de cualquier persona o personas que vean o sigan la información contenida en este contenido educativo. No puedo ofreceros asesoramiento personal sobre cualquier problema médico que padezcáis. Todos los que veis este vídeo, especialmente aquellos que toman medicamentos recetados o de venta libre, deben consultar a sus médicos antes de comenzar cualquier programa de nutrición, suplemento o estilo de vida.

Si te ha gustado suscríbete para que sigamos subiendo vídeos cada semana. Suscríbete aquí: https://goo.gl/u83kTC",es,False,False,,
codI7b9mmNg,"['Carcinoma', 'tumor', 'abnormal lesions', 'Melanoma', 'Cancer', 'Skin Cancer']",6,Tratamiento cáncer,"Científico
",269,269,27,Cáncer de Lengua: el tratamiento depende del avance de la enfermedad,"Si ves lesiones raras o anormales en tu boca, acude con un experto en Cirugía de Cuello y Cabeza ¡Tiene solución! Ve el video ¡Te leemos en los comentarios! 

El Cáncer de Lengua básicamente es un tumor que afecta en cualquier área o en cualquier extensión de la lengua, esta adicionalmente puede afectar los ganglios del cuello y puede ir a otros a otras partes del cuerpo

Dr. Andrey Moreno Torres experto en: Cirugía Oncológica de Cabeza y CuelloCirugía de Cabeza y Cuello, Biopsia, Nódulos Tiroideos, Cirugía Robótica y Cáncer de Piel (Carcinoma, Melanoma). Haz una cita con él aquí: https://www.topdoctors.com.co/doctor/andrey-moreno-torres

¿Qué encontrarás en este video? 

1.- ¿Qué es el Cáncer de Lengua? 00:08
2.- ¿Quién es más propenso a padecer esta enfermedad? 00:18
3.- ¿Cómo es el tratamiento de Cáncer de Lengua? 02:13
4.- ¿Cuáles son los cuidados durante y después del tratamiento? 03:10

Para encontrar a los mejores Cirujanos de Cabeza y Cuello de Bogotá haz click aquí: https://www.topdoctors.com.co/bogota/cirugia-general/",es,False,False,,
2cxG6l_YHmo,"['middleton cancer', 'catherine']",2,Tratamiento cáncer,"Irrelevante
",691,691,177,💥FILTRAN PARADERO y TRATAMIENTO de Kate Middleton con el CÁNCER y DESTAPAN las MENTIRAS de William,"💯Conviértete en miembro de este canal para disfrutar de ventajas:
https://www.youtube.com/channel/UC9IXvYzfiCduDPmR4m7Kzlg/join

⚡Suscríbete a mi canal secundario: https://www.youtube.com/channel/UCZadbkJIn9EowzvnD-dcajA?sub_confirmation=1

#katemiddleton #carlosiii #principewilliam #princeharry 

🚨¡Suscribiros, darle like, pulsad la campanita y compartid por todas las redes!

📧Contacto: jackdecorazonesyt@gmail.com 

📷Instagram #JackdeCorazones : http://www.instagram.com/jackcorazones

💥FILTRAN PARADERO y TRATAMIENTO de Kate Middleton con el CÁNCER y DESTAPAN las MENTIRAS de William",es,False,False,,
w6R0YA1F3gE,"['Stomach Cancer', 'gastric cancer']",2,Tratamiento cáncer,"Científico
",516,516,0,Cáncer de estómago: Que es el tratamiento?,"El tratamiento contra el cáncer gastrico incluye la coordinación de varios especialistas y toma en consideración las metas de tratamiento que tiene cada paciente. Existen diferentes tipos de tratamientos que se pueden considerar y utilizar. En este video el doctor Gallegos revisa los tratamientos comunes, incluso los efectos secundarios que pueden resultar.  

La información en este video era correcta hasta la fecha de publicación. Solo para fines informativos. Si tiene alguna duda o consulta contacte a la autoridad de salud local o un profesional de la salud.

En el Stanford Center for Health Education creemos que ampliar el acceso a una educación atractiva tiene el poder de cambiar comportamientos, mejorar la salud y salvar vidas. 

Stanford Center for Health Education
Sitio web: https://healtheducation.stanford.edu/
Twitter: https://twitter.com/Stanford_CHE
Facebook: https://www.facebook.com/StanfordCenterforHealthEducation
LinkedIn: https://www.linkedin.com/company/stanford-center-for-health-education

Digital Medic
Sitio web: https://digitalmedic.stanford.edu/
Twitter: https://twitter.com/DM_Stanford
Facebook: https://www.facebook.com/DigitalMedicStanford/
Instagram: https://www.instagram.com/digitalmedicstanford/",es,False,False,,
QywTiU0K7hw,['cancer'],1,Tratamiento cáncer,"Científico
",250,250,0,¿Cómo es un TRASPLANTE DE MÉDULA ÓSEA para el cáncer?,"El trasplante de médula ósea es un trasplante diferente, ya que no te van a hacer ninguna cirugía. No te van a poner anestesia ni nada de eso. Kyto, Rael y la Doctora Rita te lo explican.

Conoce más sobre el trasplante de médula ósea o vuélvete donador en: https://www.nmdpmexico.org

Los VULPI son personajes de acompañamiento para niños y niñas con cáncer. Creados con cariño por Fundación Vuela. Es un proyecto sin fines de lucro.

¿Quieres conocer más sobre los VULPI, el cáncer o su tratamiento?
Visítanos en: https://vulpi.org
Síguenos en Instagram: https://www.instagram.com/vulpigram/

Conoce más sobre Fundación Vuela en:
Internet: https://vuela.org
YouTube: https://www.youtube.com/@vuelafundacion

¿Te gusta este contenido? ¡Ayúdanos a producir más para los niños con cáncer donando aquí: https://vuela.org/donar

© Copyright. Derechos Reservados, Vuela Sin Límites, A.C. 2024. Reservados todos los derechos. No se permite la reproducción total o parcial de esta obra, ni su incorporación a un sistema informático, ni su transmisión en cualquier forma o por cualquier medio (electrónico, mecánico, fotocopia, grabación u otros) sin autorización previa y por escrito de los titulares del copyright. La infracción de dichos derechos puede constituir un delito contra la propiedad intelectual.",es,True,True,2024-04-16T23:00:06Z,2024-04-16T23:06:15Z
LS686zDK_QY,['cancer'],1,Tratamiento cáncer,"Científico
",347,347,402,🔴 ¿MERECE LA PENA LA QUIMIOTERAPIA EN UN PERRO CON CÁNCER? 💔,"la decisión de si la quimioterapia vale la pena para un perro con cáncer es compleja y profundamente personal. Hemos explorado los diversos aspectos relacionados con esta decisión, incluida la comprensión del cáncer canino, la exploración de la quimioterapia como opción de tratamiento, la ponderación de los pros y los contras, la consideración de factores relevantes, la búsqueda de asesoramiento veterinario y la exploración de tratamientos alternativos. En última instancia, cada situación es única y la decisión debe tomarse en consulta con un profesional veterinario que pueda proporcionar información y orientación específicas.",es,False,False,,
FXrpiMJB7WM,"['Ramos', 'blood cancer', 'leukemia', 'Leukemia', 'Cancer']",5,Tratamiento cáncer,"Científico
",94,94,83,Nuevo tratamiento para la leucemia altera células genéticas para combatir el cáncer,"Un panel de la administración de medicinas y alimentos dio inicio a una nueva era en la medicina con la recomendación unánime del primer tratamiento para el cáncer en la sangre.

Suscríbete: http://uni.vi/ZSubK
Infórmate: http://uni.vi/4mSc8L
Dale ‘Me Gusta’ en Facebook: http://uni.vi/ZStby
Síguenos en Twitter: http://uni.vi/ZStfn e Instagram: http://uni.vi/ZSuld

Cada día, la información que afecta e interesa a los hispanos en Estados Unidos. Conducido por Jorge Ramos y María Elena Salinas.",es,False,False,,
pJYG65UlbqQ,"['tumor', 'multivitamins', 'malignant tumors', 'melanoma', 'neuroblastoma', 'myeloma', 'leukemia', 'bicarbonate', 'lymphoma, sarcoma', 'osteosarcoma', 'Cancer', 'neoplasm', 'cancer', 'sodium', 'hyperthermia']",15,Tratamiento cáncer,"Pseudocientífico
",555,555,0,CUESTIONAN LOS TRATAMIENTOS CONVENCIONALES DEL CÁNCER (9' 15''),"Un grupo de prestigiosos oncólogos pertenecientes a la International Society for Proton Dynamics of Cancer (www.ispdc.net) ha decidido cuestionar públicamente tanto lo que oficialmente se afirma del cáncer como los tratamientos que se utilizan. Para ello decidió enviar a través de Discovery DSALUD una Carta abierta al Dr. Mariano Barbacid -Director del Centro Nacional de Investigaciones Oncológicas (CNIO)- en la que le solicitan responda públicamente a una serie de cuestiones de vital importancia en el momento actual de la investigación del cáncer y diga si está de acuerdo en que ha llegado la hora de hacerse un replanteamiento global sobre esta patología, muy especialmente en lo que a la manera de afrontarla se refiere dado el fracaso de los actuales tratamientos médicos en la mayoría de los tumores malignos. La carta --extensa y técnica- fue publicada íntegra en el número 134 de Discovery DSALUD y en ella se denuncia que la afirmación de que la palabra ""cáncer"" engloba en realidad ""a más de 200 enfermedades distintas"" es una aseveración que ""corresponde a una visión obsoleta del cáncer que se opone frontalmente al moderno paradigma surgido en la Oncología hace escasos años"".",es,False,False,,
j5UkICVHwJA,"['Thyroid Cancer', 'thyroid cancer', 'iodine']",3,Tratamiento cáncer,"Científico
",98,98,0,Preguntas y respuestas sobre el cáncer de tiroides: ¿Qué es el tratamiento con yodo radiactivo?,"Obtenga más información sobre el tratamiento con yodo radioactivo para el cáncer de tiroides con el Dr. Ari Wassner, director médico del Centro de Tiroides de Boston Children’s.

▶Comparta este video con otros: https://youtu.be/j5UkICVHwJA
▶Suscríbase para ver más videos del Boston Children's Hospital: https://www.youtube.com/user/ChildrensHospital

▶Conozca al experto:

Dra. Ari Wassner, MD
Director Médico, Centro de Tiroides; Director, Programa de Becas, División de Endocrinología; Médico adjunto, División de Endocrinología
https://www.childrenshospital.org/directory/physicians/w/ari-j-wassner

▶Programas mencionados:

División de Gastroenterología, Hepatología y Nutrición
https://www.childrenshospital.org/centers-and-services/departments/gastroenterology-hepatology-and-nutrition

Centro de tiroides
https://www.childrenshospital.org/centers-and-services/programs/o-_-z/thyroid-center

Cáncer de tiroides en niños
https://www.childrenshospital.org/condiciones-y-tratamientos/condiciones/t/tiroides-cancer

#tiroides #cáncer de tiroides #tratamiento con yodo
________________________________________________________________________________________________
Página de inicio del Boston Children's Hospital: https://www.childrenshospital.org/
Encuentre un médico: https://www.childrenshospital.org/clinician-finder
Obtenga una segunda opinión en línea: https://www.childrenshospital.org/patient-resources/second-opinion-program
Solicite una cita: https://www.childrenshospital.org/request-an-appointment
Vea nuestras ubicaciones: https://www.childrenshospital.org/about-us/locations
________________________________________________________________________________________________
¡Conéctate con nosotros!
Facebook: https://www.facebook.com/BostonChildrensHospital/
Instagram https://www.instagram.com/bostonchildrens/
Twitter: https://twitter.com/BostonChildrens
Snapchat: https://www.snapchat.com/add/bostonchildrens
LinkedIn: https://www.linkedin.com/company/bostonchildrenshospital/mycompany",es,False,False,,
Entypydmy8g,"['breast cancer', 'Cancer']",2,Tratamiento cáncer,"Científico
",135,135,23,"Según un estudio, mujeres con cáncer de seno en su etapa inicial pueden evitar las quimioterapias","La investigación indica que no se afecta la posibilidad de obtener un resultado positivo y superar la enfermedad. El estudio es considerado como el más grande que se haya hecho sobre cáncer de seno y fue financiado por el Instituto Nacional del Cáncer. Se espera que el impacto positivo en la calidad de vida de los pacientes sea a nivel mundial. Los médicos recalcan que lo más importante es un diagnostico a tiempo.

Suscríbete: http://uni.vi/ZSubK
Infórmate: http://uni.vi/4mSc8L
Dale ‘Me Gusta’ en Facebook: http://uni.vi/ZStby
Síguenos en Twitter: http://uni.vi/ZStfn e Instagram: http://uni.vi/ZSuld

Cada día, la información que afecta e interesa a los hispanos en Estados Unidos con nuestros presentadores:
 
Noticiero Univision 6:30pm
Jorge Ramos e Ilia Calderón
 
Noticiero Univision Edición Nocturna
Enrique Acevedo y Patricia Janiot
 
Noticiero Univision Edición Digital
Carolina Sarassa y Javier Olivares
 
Noticiero Univision Fin de Semana
Arantxa Loizaga y Félix de Bedout",es,False,False,,
