,BC5CDR_Terms,BC5CDR_Count,Search_Term,Content_Classification,duration_seconds,duration_seconds,comment_count,video_title,video_description,detected_language,is_live_broadcast,is_archived_live,live_actual_start_time,live_actual_end_time
drQjt4ncGeA,"['borderline personality disorder', 'DBT', 'emotional dysregulation disorders']",3,Terapia Cognitivo Conductual,"Científico
",106,106,0,El Dr. Miller habla sobre la terapia dialéctico-conductual para trastorno de personalidad límite,"La terapia dialéctico-conductual  (DBT, por sus siglas en inglés) es una terapia basada en evidencia para el trastorno de la personalidad límite y otros trastornos de desregulación emocional, pero incluso el nombre puede ser confuso.",es,False,False,,
0QVk-wTdfJc,"['schizophrenia', 'psychiatric', 'bipolar', 'Depressive Disorder', 'depression', 'mental disorders', 'creatine', 'Serotonin', 'mood disorders', 'SSRIs', 'Creatine', 'mental illness', 'antidepressants', 'Depression']",14,Terapia Cognitivo Conductual,"Científico
",1453,1453,43,Can Creatine Help with Depression? Exploring the Science with Dr. Nick Fabiano,"Creatine isn’t just for gym gains, it supports your brain too!

Creatine is best known for boosting physical performance, but research has also identified its ability to improve areas of cognitive function like memory and mood.

Research suggests that when creatine is used alongside first-line treatments, like antidepressants and CBT, it may enhance therapeutic outcomes, leading to faster and more robust improvements in symptoms.

In this interview, Dr. Nick Fabiano, a psychiatry resident and researcher at the University of Ottawa, joins Metabolic Mind to explore the emerging evidence behind creatine as a potential tool for improving mood and supporting mental health.

In this episode we dive into: 

- What creatine is and how it works in the body and brain
- The growing body of research linking creatine to improvements in depression symptoms
- How creatine may enhance energy metabolism in the brain—a key focus of metabolic psychiatry
- Its synergy with other treatments, including SSRIs and cognitive behavioral therapy
- Practical considerations around dosing, diet, and safety
- The difference between dietary and supplemental creatine
- Creatine & sleep deprivation

Creatine is a well-studied, widely available supplement, and its low risk profile makes it an intriguing candidate for further exploration in psychiatric care. While more research is needed, this conversation is a hopeful and informed look at a promising metabolic intervention.

*Expert Featured:*
Dr. Nick Fabiano
X: https://x.com/NTFabiano

*Resources Mentioned:*
_Dietary creatine intake and depression risk among U.S. adults_
- https://doi.org/10.1038/s41398-020-0741-x

_A Randomized, Double-Blind Placebo-Controlled Trial of Oral Creatine Monohydrate Augmentation for Enhanced Response to a Selective Serotonin Reuptake Inhibitor in Women With Major Depressive Disorder_
- https://doi.org/10.1176/appi.ajp.2012.12010009

_Efficacy and safety profile of oral creatine monohydrate in add-on to cognitive-behavioural therapy in depression: An 8-week pilot, double-blind, randomised, placebo-controlled feasibility and exploratory trial in an under-resourced area_
- https://doi.org/10.1016/j.euroneuro.2024.10.004

*CMEs Mentioned:*
_Managing Major Mental Illness with Dietary Change: The New Science of Hope_
- https://www.mycme.com/courses/managing-major-mental-illness-with-dietary-change-9616

_Brain Energy: The Metabolic Theory of Mental Illness_
- https://www.mycme.com/courses/brain-energy-the-metabolic-theory-of-mental-illness-9615

Follow our channel for more information and education from Bret Scher, MD, FACC, including interviews with leading experts in Metabolic Psychiatry.

Learn more about metabolic psychiatry and find helpful resources at https://metabolicmind.org/

*About us:*
Metabolic Mind is a non-profit initiative of Baszucki Group working to transform the study and treatment of mental disorders by exploring the connection between metabolism and brain health. We leverage the science of metabolic psychiatry and personal stories to offer education, community, and hope to people struggling with mental health challenges and those who care for them.

Our channel is for informational purposes only. We are not providing individual or group medical or healthcare advice nor establishing a provider-patient relationship. Many of the interventions we discuss can have dramatic or potentially dangerous effects if done without proper supervision. Consult your healthcare provider before changing your lifestyle or medications.

*Timestamps:*
0:00 - Introduction to Dr. Nick Fabiano & the research on creatine.
2:30 - What is creatine and why is it so popular?
4:10 - Can creatine improve mood? What is the history of using creatine to improve mood?
7:14 - What are some of the studies that have looked at creatine for use in depression? What do these studies tell us about the root causes of mood disorders?
11:57 - How should someone get more creatine? Should you supplement with creatine or is food enough? How much creatine is enough?
14:52 - Is it possible that the additional exercise made possible by creatine is causing the changes in mood and brain performance?
16:58 - If someone had depression, why not take creatine? Should everyone take creatine? Is creatine safe?
19:12 - Does the brand of creatine you take matter? Are all brands of creatine the same?
20:48 - Could the carnivore diet’s effect on mood be caused by creatine? Do people on different diets need to supplement a different level of creatine?
22:32 - What is the future of creatine treatment and research?",en,False,False,,
KCvboJpuPCk,"['depression', 'HIV disease', 'phobias', 'Anxiety', 'trauma', 'anxiety', 'Depression']",7,Terapia Cognitivo Conductual,"Científico
",161,161,0,Ansiedad y Depresión ¿Qué papel juegan en el #VIH ? | @ErrebeeneStudio & Débora Álvarez,"Estos son los ingredientes:
Desconocimiento
Gestión del tratamiento
Rechazo
Tres o cuatro cucharadas de Estigma
Preocupación por la pérdida del trabajo
Aislamiento a fuego lento
Sensación de ser un ente tóxico
Hablar con otras personas del tema
Uno o dos amigues que desaparecen
Una pizca de homofobia u otras fobias a tu elección.

¡Voilá! La cena está servida: Ansiedad y depresión rica rica y con fundamento.

Un proyecto de:

👉 Apoyo Positivo: https://apoyopositivo.org/
👉 En colaboración con Gilead Sciences: https://www.eresvihda.es/

❕❕¿Conoces el Objetivo 2030?❕❕

El objetivo 2030, engloba la estrategia de Respuesta Rápida 90-90-90 (FAST TRACK CITIES) que trabaja a nivel municipal, para alcanzar el objetivo denominado horizonte 95-95-95 para el año 2030, que consiste en:

⚪ 95% de las personas con VIH conozcan su estado serológico
⚪ 95% de quienes estén diagnosticadas sigan un tratamiento adecuado de manera continuada
⚪ 95% de las personas en tratamiento consigan suprimir la carga viral, para que se mantengan sanas y se reduzca el riesgo de transmisión del VIH. 
⚪ Con CERO estigma y discriminación. 

Más información 👇

ℹ️ https://www.unaids.org/es/cities
ℹ️ https://www.mscbs.gob.es/ciudadanos/enfLesiones/enfTransmisibles/sida/FASTRACK/Fast-track.htm
ℹ️ https://www.fast-trackcities.org/
ℹ️ https://www.fast-trackcities.org/sites/default/files/UNAIDS%202016-2021%20Strategy%20-%20On%20the%20Fast-Track%20to%20end%20AIDS%20%282015%29.pdf

·     Que no puede interpretarse que su contenido puede sustituir al diagnóstico realizado por un Profesional Sanitario y que ante cualquier duda respecto a su contenido deben dirigirse a su Profesional Sanitario,

·     Y que se trata de una publicación de carácter orientativo y divulgativo, por lo que el lector no debe someterse a tratamientos ni seguir consejos sin dirigirse antes a un Profesional Sanitario.

Referencias: 
-Reducción del estigma , la depresión y la ansiedad en personas con VIH mediante un grupo terapéutico cognitivo conductual. Behavioral Psychology / Psicología Conductual, Vol. 29, Nº 2, 2021, pp. 237-257 https://doi.org/10.51668/bp.8321202s

- Role of depression, stress, and trauma in HIV disease progression. Review Psychosom Med 2008 Jun;70(5):539-45. doi: 10.1097/PSY.0b013e3181777a5f. Epub 2008 Jun 2.",es,False,False,,
NPlusozeqSM,[],0,Terapia Cognitivo Conductual,"Pseudocientífico
",413,413,16,🧠¿Que es LA PSICOLOGIA HUMANISTA Y COMO ES LA PSICOTERAPIA bajo este enfoque?,en este video te voy a explicar que es la psicologia humanista y tambien la psicoterapia humanista. Hablaremos sobre la psicologia humanista y tambien sobre psicologia humanista historia daremos una psicologia humanista explicacion hablaremos sobre el enfoque psicoterapia humanista y cuales son los principios de este enfoque hablaremos sobre psicologia humanista en que consiste y tambien que es y como trabaja la psicologia humanista,es,True,True,2024-10-16T00:08:46Z,2024-10-16T00:17:53Z
MUCAWUsPeDA,"['depresión', 'Meditación', 'RUIN', 'Anxiety', 'anxiety']",5,Terapia Cognitivo Conductual,"Pseudocientífico
",575,575,11,Abandono Emocional y Ansiedad: 5 Consejos Efectivos para Sanar 💖🌺,"💛¿Cómo manejar el apego ANSIOSO y que no te ARRUINE una relación más?, ingresa aquí https://maggiepulido.com/ama-en-libertad/. Te veo dentro! 🩷

El abandono emocional y la ansiedad pueden ser experiencias difíciles y dolorosas. Si alguna vez te has sentido solo/a, desatendido/a o ansioso/a en tus relaciones, este video te ayudará a comprender y superar esos sentimientos. Nos enfocamos en el abandono emocional, sus síntomas ansiosos y cómo afectan tu vida cotidiana.

En este video, te doy cinco consejos prácticos y efectivos para enfrentar el abandono emocional y la ansiedad, desde la terapia cognitivo conductual. 

Recuerda que la terapia psicológica te permite tener un proceso de sanación y crecimiento personal, para que puedas establecer relaciones desde el amor propio y no desde el abandono emocional. No dejes que el abandono emocional y la ansiedad controlen tu vida. Este video te brindará herramientas valiosas para enfrentar y superar estos desafíos emocionales, lo que te permitirá construir relaciones más sanas y satisfactorias.

Suscríbete para recibir más contenido valioso y útil para mejorar tu bienestar emocional. Si tienes preguntas o experiencias que quieras compartir, deja tu comentario. ¡Estoy aquí para apoyarte en tu camino hacia una vida más feliz y plena!


Otros videos de los que te hablé en el video: 
Cambia tus pensamientos negativos por unos saludables: https://www.youtube.com/watch?v=4pP6Ix38Un8&t=488s
Meditación de Amor y Bondad: https://www.youtube.com/watch?v=sy1ljpa30xo
¿Cómo evitar las relaciones tóxicas?: https://www.youtube.com/watch?v=Det-xn3CXYg&t=26s


Empieza terapia conmigo, contactame por Whatsapp:
https://wa.link/k1vbmg y acá te dejo toda la información: https://maggiepulido.com/contactame/ 

Sígueme en Instagram: https://www.instagram.com/maggiepulido.ink/

Descarga mis recursos gratuitos: https://maggiepulido.com/recursos/

Blog relacionados:

La depresión puede dolerte, ¡literalmente hablando!
https://maggiepulido.com/la-depresion-puede-dolerte-literalmente-hablando/
Señales de la depresión que pasan desapercibidas
https://maggiepulido.com/senales-de-la-depresion-que-pasan-desapercibidas/
¿Por qué no logro ser feliz?
https://maggiepulido.com/por-que-no-logro-ser-feliz/
El divorcio y la depresión: El inicio de una nueva relación contigo
https://maggiepulido.com/el-divorcio-y-la-depresion-el-inicio-de-una-nueva-relacion-contigo/

#abandonoemocional #dependenciaemocional 

IMPORTANTE:
La información que te brinda Maggie Pulido, es sólo con propósitos informativos y en ningún caso sustituye o remplaza consejo, diagnóstico o tratamiento relacionado con condiciones de salud mental o física. Aunque Maggie Pulido es Psicóloga Clínica certificada en terapia cognitiva conductual la información que provee en este vídeo y otros contenidos relacionados no deben ser tomados como consejo psicológico o médico siempre consulta a tu médico o psicólogo antes de tomar una decisión relacionada con tu salud mental y/o física.",es,True,True,2023-04-04T01:00:07Z,2023-04-04T01:11:40Z
6dcBxyuIKFQ,"['depression', 'anxiety']",2,Terapia Cognitivo Conductual,"Científico
",223,223,8,Qué es la TERAPIA COGNITIVA BASADA en MINDFULNESS,"La Terapia Cognitiva Basada en Mindfulness (MBCT) es uno de los programas basados en mindfulness más reconocidos en la actualidad. Programa de 8 semanas que combina e integra los avances en ciencia cognitiva con la práctica de mindfulness. Desarrollado por los Drs. Williams, Teasdale y Segal para la prevención de recaídas en depresión, actualmente ha evolucionado y también se recomienda para reducir el estrés, la ansiedad y regular el estado de ánimo.
#mindfulness #terapiacognitiva #meditación",es,False,False,,
eug4VutHORY,"['depression', 'Obsessive-Compulsive Disorder', 'obsessions', 'self-control', 'anxiety disorders', 'OCD', 'compulsions', 'anxiety']",8,Terapia Cognitivo Conductual,"Científico
",551,551,37,¿Sufres TRASTORNO OBSESIVO COMPULSIVO? ¡Rompe las CADENAS!,"¿Alguna vez has sentido que tus pensamientos te traicionan, atrapándote en un ciclo del que parece imposible escapar?

En este video, abordamos el Trastorno Obsesivo-Compulsivo (TOC), un desafío mental que va mucho más allá de las simples preocupaciones diarias y que puede hacerte sentir prisionero de tus propios pensamientos.

El TOC se caracteriza por pensamientos intrusivos, conocidos como obsesiones, que generan una intensa ansiedad. Para aliviar esa ansiedad, muchas personas realizan acciones repetitivas o rituales llamados compulsiones, que solo ofrecen un alivio momentáneo antes de que el ciclo comience de nuevo.

Este video está diseñado para ayudarte a entender mejor cómo funciona este ciclo de obsesiones y compulsiones y, lo más importante, a descubrir estrategias efectivas para romperlo.

Te explicaremos:
¿Qué es el TOC y cómo reconocerlo? Desde revisar compulsivamente hasta los pensamientos más invisibles que asedian a quienes lo padecen, comprender el TOC es el primer paso para empezar a liberarse.

El ciclo del TOC: Cómo el bucle de: obsesión → ansiedad → compulsión → alivio temporal → obsesión, crea una prisión mental, y por qué detener este ciclo es posible.

Estrategias probadas para romper el ciclo:
A través de técnicas de Terapia Cognitivo-Conductual, como la Exposición con Prevención de Respuesta, puedes aprender a enfrentar tus obsesiones sin recurrir a las compulsiones. También exploraremos la Terapia de Aceptación, el autocuestionamiento y cómo ver los pensamientos intrusivos como olas que puedes dejar pasar sin que controlen tus acciones.

Consejos prácticos para el día a día:
Desde la práctica de la atención plena hasta ejercicios de autocontrol para reducir compulsiones poco a poco, te daremos herramientas prácticas que puedes aplicar hoy mismo.

Este video es una invitación a recuperar tu libertad mental. Con paciencia, compromiso y el apoyo adecuado, es posible enfrentar las obsesiones y resistir las compulsiones. No se trata de eliminar por completo los pensamientos obsesivos, sino de aprender a vivir sin que ellos dominen tu vida.
----
00:00 - Rompe las cadenas del TOC
00:44 - ¿Qué es el TOC?
02:23 - El ciclo del TOC explicado
03:33 - Estrategias para romper el ciclo del TOC
05:27 - Consejos prácticos para el día a día
08:12 - Conclusión
----
🔥 Si te ha gustado este video, no olvides suscribirte al canal: https://www.youtube.com/c/Psicolog%C3%ADaenSerioconGuillermoOrozco/
---
👋 Mi nombre es Guillermo Orozco y tengo un Centro de Atención Psicológica en Las Palmas de Gran Canaria, España. Estoy especializado en trastornos de ansiedad, depresión, estrés, y otros desórdenes emocionales.
---
😊 Puedes seguirme en mis redes sociales:
✅ Instagram: https://www.instagram.com/guillermoorozco.psicologo/
✅ Facebook: https://www.facebook.com/guillermoorozcopsicologo/
✅ Twitter: https://twitter.com/OrozcoPsicologo
✅ Pinterest: https://www.pinterest.es/orozcopsicologo/
✅ LinkedIn: https://www.linkedin.com/in/guillermo-orozco-psicologo/
✅ Guillermo Orozco – Psicólogo en Las Palmas: https://guillermoorozco.com/
----
Music from Uppbeat (free for Creators!):
https://uppbeat.io/t/sensho/good-times
License code: 0RLHBK0DYRIW5UI4
https://uppbeat.io/t/dan-phillipson/making-progress
License code: O84KBTTL7YBCVNR2
https://uppbeat.io/t/prigida/moonshine
License code: 35IQ1MDWVVRJFG2Q
https://uppbeat.io/t/ilya-kuznetsov/serenity
License code: HMM57XPNRULPY5C6
https://uppbeat.io/t/fe77a/vacation-collective
License code: 0PIVQ5BKLDZIHDXO
https://uppbeat.io/t/mojo/trailblazer
License code: K1HVQTMJQIGYUOI1",es,False,False,,
QuWbEpbXRXU,"['Bipolar Disorder', 'Psychiatric']",2,Terapia Cognitivo Conductual,"Científico
",417,417,24,Trastorno Bipolar. Tratamiento psicológico,"Para tener más información sobre el TB, puedes suscribirte a mi canal
https://www.youtube.com/@bealopezde

Comparto el link de otros videos que te pueden interesar:

👉¿Qué es el Trastorno Bipolar?: https://youtu.be/G3B1_DdliUY
👉Diagnóstico: https://youtu.be/mcEQQ3QTeLI
👉Tratamiento psiquiátrico: https://youtu.be/G3B1_DdliUY

Si deseas compartir con otras personas tu experiencia, en relación con el TAB, lo puedes hacer en el grupo de WhatsApp, Realidad Bipolar. Serás bienvenido y bienvenida.

https://www.realidadbipolar.es/2019/11/normas-grupo-de-whatsapp/",es,False,False,,
RlWKwKyXfTE,"['anxiety disorder', 'anxiety disorders', 'Anxiety', 'anxiety']",4,Terapia Cognitivo Conductual,"Científico
",457,457,5,¿Cómo se realiza la terapia para la Ansiedad?,"¿Como se realiza la terapia para la Ansiedad?

1. Qué es la ansiedad?
2. ¿Cuales son los síntomas de la Ansiedad?
3. ¿Cuál es la causa de la ansiedad?
4. ¿Tipos de trastornos de ansiedad?
5. ¿Cómo se diagnostican los trastornos de ansiedad?
6. ¿Cuál es el tratamiento para el trastorno de ansiedad?
7 ¿Qué pasa si no se trata el trastorno de ansiedad?

En Cognittiva trabajamos como enfoque de primera linea para los trastornos de ansiedad, la terapia cognitivo conductual y complementamos la intervención con técnicas de mindfullness así como herramientas de la terapia de aceptación y compromiso, según requiera el caso.",es,False,False,,
zpP3cI3v8SM,[],0,Terapia Cognitivo Conductual,"Científico
",2251,2251,4,La terapia cognitivo conductual en las adicciones,"Ponente: Lic. Irma Nancy Taboada Rodríguez

-------- 
Síguenos en: 
Facebook https://www.facebook.com/DeuFesIztacala  Instagram  https://www.instagram.com/deufesiztacala/ 

 ** Te recordamos que solo puedes ser acreedor/a de constancia por tu participación en los eventos virtuales cuando has estado presente en la transmisión en vivo y la has solicitado dentro del tiempo y enlace establecido para ello **",es,False,False,,
bkJeRC7Ds08,['WEB'],1,Terapia Cognitivo Conductual,"Científico
",3399,3399,14,¿Qué es el Esquema de IMPERFECCIÓN Y VERGÜENZA? | Terapia de Esquemas de Mexico,"¿Qué es el Esquema de IMPERFECCIÓN Y VERGÜENZA?

Síguenos en nuestras Redes Sociales 

IG: https://www.instagram.com/terapiadeesquemas/
FB: https://www.facebook.com/Terapiadeesquemas
WEBhttps://www.imte.mx/",es,True,True,2023-07-16T17:15:10Z,2023-07-16T18:13:45Z
d1PdeAx3rWw,['mental illness'],1,Terapia Cognitivo Conductual,"Científico
",201,201,56,💥 ESCUELAS DE PSICOTERAPIA (PSICOLOGÍA EN VÍDEO),"Suscríbete a mi Newsletter ►https://drsanagustin.substack.com/about Psicología en Vídeo (Trailer):  mi objetivo en este canal es subir vídeos cortos sobre elementos técnicos de diferentes psicoterapias y sobre psicología en general (social, aprendizaje, emoción, lenguaje, desarrollo...) 💥 SUSCRÍBETE AQUÍ ► https://www.youtube.com/user/albertosanag?sub_confirmation=1

0:00 Presentación
0:37 Psicoterapias
1:08 Escuelas de psicoterapia

¡Hola! ¿Qué tal? En este vídeo quiero presentar este canal y el nuevo enfoque que voy a tomar será sobre videos de psicología y psicoterapia. Yo soy el doctor Alberto Sanagustín y soy médico de familia y licenciado en psicología. En este canal me quiero centrar sólo en el tema de la psicología y de la psicoterapia, haciendo videos cortos de menos de 8 minutos, explicando elementos técnicos de las diferentes psicoterapias y también ir ampliando y hablando sobre temas de psicología de la emoción, psicología del aprendizaje del lenguaje o psicología social, que son temas muy interesantes.

En cuanto a las psicoterapias, lo que más me interesa a mí son las psicoterapias o las terapias psicológicas que tienen más interés en medir los resultados y que tienen una mayor base científica. Pero aquí lo que me gustaría es ir tomando elementos técnicos de diferentes escuelas.  Ya sabemos que cada escuela o grandes ramas o grandes perspectivas de la psicoterapia, pues parten de presupuestos diferentes y a partir de ahí sacan diferentes teorías. Y hay subescuelas... 

Empezamos primero por el psicoanálisis con Freud, después Jung, Adler y después los desarrollos psicodinámicos que han venido con diferentes discípulos posteriormente mente...

Después tenemos el conductismo que se basa inicialmente en el condicionamiento clásico de Pavlov y el condicionamiento operante de Skinner. Después, dentro del conductismo han aparecido las terapias de tercera generación, como por ejemplo la terapia analítica funcional, la terapia dialéctica conductual o la terapia de aceptación y compromiso que son las que llaman ahora terapias contextuales... Y en las que yo tengo bastante interés. 

Después ya tenemos las terapias cognitivas, que las más conocidas son la terapia racional emotiva de Albert Ellis y la terapia cognitiva de Aaron Beck. Estas serían las dos principales. Sobre todo es muy famosa la terapia cognitiva de Aaron Beck porque, a veces, cuando se habla de terapia cognitiva conductual, a veces se identifica directamente con la de Aaron Beck, aunque no es así exactamente porque en realidad sería una combinación con la terapia de conducta de la que hemos hablado anteriormente. 

Después tenemos las terapias humanísticas y existenciales. El análisis existencial de Binswanger. Tenemos la terapia Gestalt, la terapia centrada en el cliente de Carl Rogers, el análisis transaccional de Berne y otras que también tienen elementos que son muy interesantes.

También las terapias sistémicas como la terapia familiar breve, la terapia centrada en soluciones de Shazer o la terapia breve estratégica de Watzlawick y otras que también tienen elementos que son muy interesantes y que creo que muchas se pueden integrar. 

Después hay escuelas que son de integración. 

Entonces mi idea es hablar de psicoterapia, elementos técnicos, hacer vídeos cortos, hablar de psicología en general y sobre los temas que me podáis proponer en la parte inferior del vídeo. 

¡Ay! ¡Me olvidaba! Suscríbete... Recuerda suscribirte en el canal. Por aquí pondré un enlace de suscripción. 

* ADVERTENCIA: 
Recuerda que el contenido de este canal es informativo. Si tienes o crees tener cualquier enfermedad de tipo mental, siempre debes consultar con tu psicólogo, psiquiatra o médico de referencia.

Dr. Alberto Sanagustín
#psicologiaenvideo",es,False,False,,
IXDA25qISkU,[],0,Terapia Cognitivo Conductual,"Científico
",388,388,2,Cognitive Behavioral Therapy (CBT)- in Spanish / Terapia Cognitivo Conductual (TCC)- en Español,"This video demonstrates a way to introduce Cognitive Behavioral Therapy (CBT) in Spanish and offers basic Spanish CBT terminology, techniques, and principles.

This video is the third of a 3-part video series aimed at addressing gaps that can exist between conversational and professional language fluency for bilingual Spanish-speaking trainees and clinicians in mental health professions who have received their education/training predominantly in English. The videos are in Spanish with subtitles available in both English and Spanish.
---------------------------------------------------------
Este video demuestra una manera de cómo presentar la Terapia Cognitivo Conductual (TCC) en español y ofrece terminología, técnicas y principios básicos de TCC en español.

Este video es el tercero, en una serie de tres, que tiene el objetivo de abordar dificultades entre el lenguaje conversacional y el lenguaje profesional en español. Está dirigido a proveedores bilingües en salud mental y aquellos en entrenamiento que hayan tenido su formación predominantemente en inglés. Los videos están en español con subtítulos en inglés y en español.",es,False,False,,
jEtZBkgMjDc,"['anxiety disorders', 'Anxiety', 'anxiety']",3,Terapia Cognitivo Conductual,"Científico
",510,510,0,La ansiedad: ¿Cómo tratamos en terapia la ansiedad?,"Aunque la ansiedad es uno de los trastornos psicológicos más conocidos, lo cierto es que, la ansiedad en sí, todavía es muy desconocida para muchas personas.
Con esto nos referimos a que todo el mundo sabe de su existencia, pero todavía son muchas las personas que no saben qué es, cuándo se convierte en un problema, cuáles son los principales trastornos de ansiedad y, lo que es más importante, todavía no se sabe lo que se hace en terapia para trabajar la ansiedad o cuál es el papel del psicólogo.

Por ello, en la entrada de hoy vamos a hablar sobre todo esto y, entre otras cosas, intentaremos aclarar las principales dudas sobre qué es lo que se hace en terapia.",es,False,False,,
Swe7MHSrcV0,"['Anxiety', 'anxiety', 'Depression']",3,Terapia Cognitivo Conductual,"Científico
",3805,3805,31,"¿Cómo ser la persona que quiero ser? Así lo logran mis pacientes, Activación Conductual 💪🏼","La Activación Conductual es una parte muy importante dentro del tratamiento para los diagnósticos de Ansiedad y/o Depresión desde el enfoque cognitivo conductual, en este video te explico cómo hacerlo, cómo lograr que en realidad funcione! y logres ser la persona que deseas ser!

Videos que te interesarán: 
- ¿Cómo reducir los síntomas físicos de la ansiedad?: https://www.youtube.com/watch?v=RQbYD...
- Síntomas Físicos de la Ansiedad: https://www.youtube.com/watch?v=fF48P...
- ¿Cuál es tu tipo de ansiedad?: https://www.youtube.com/watch?v=EoluR...

Links que te nombre durante este video: 
- Relajación muscular Progresiva de Jacobson:
https://www.youtube.com/watch?v=Sn--r...

⤵️ DESCARGA EL MATERIAL GRATUITO Formato Activación Conductual: 
https://maggiepulido.com/formulario-activacion-conductual/

¿Quieres volver a sentirte mejor? Realiza tratamiento conmigo, contactame en:
https://wa.link/k1vbmg y acá te dejo toda la información: https://maggiepulido.com/contactame/ 

IMPORTANTE:
La información que te brinda Maggie Pulido, es sólo con propósitos informativos y en ningún caso sustituye o remplaza consejo, diagnóstico o tratamiento relacionado con condiciones de salud mental o física. Aunque Maggie Pulido es Psicóloga Clínica certificada en terapia cognitiva conductual la información que provee en este vídeo y otros contenidos relacionados no deben ser tomados como consejo psicológico o médico siempre consulta a tu médico o psicólogo antes de tomar una decisión relacionada con tu salud mental y/o física.",es,True,True,2022-08-03T00:09:54Z,2022-08-03T01:13:13Z
_WXVbBb9Nwg,"['death', 'different disorders', 'anxiety']",3,Terapia Cognitivo Conductual,"Científico
",1150,1150,93,ANSIEDAD por Miedo a la MUERTE 😰😰,"Si quieres que este video no incluya publicidad y ver mis videos mucho antes de que se estrenen, hazte miembro de mi canal AQUÍ    👇https://www.youtube.com/channel/UC4hsGqcGrCQzw3lXWSYKRDA/join

¿La idea de la muerte, ya sea la tuya o la de tus seres queridos, te consume y te impide disfrutar del presente? ¿Los pensamientos sobre la muerte son constantes y te generan una ansiedad que no puedes controlar? En este video hablaremos de ese miedo a la muerte que no te deja vivir en paz!  Te explicaré qué lo provoca, cómo se manifiesta en diferentes trastornos, y qué estrategias psicológicas puedes usar para manejarlo.

Antes que nada, quiero que sepas que el miedo a la muerte es completamente natural. Todos, en algún momento, sentimos ansiedad al pensar en nuestra mortalidad o en la de quienes amamos. Este miedo, aunque incómodo, tiene un propósito: nos ayuda a evitar peligros y nos motiva a tomar decisiones saludables. Pero en ti esto ya ha dejado de ser adaptativo, por el contrario te causa varios problemas. 

VIDEOS RECOMENDADOS: 

👉¡Adiós miedos y Ansiedad! Técnicas de Exposición Explicadas: https://www.youtube.com/watch?v=deroTc_EKrk&t=273s

👉Logra reducir el miedo, rabia, tristeza con esta Visualización: https://www.youtube.com/watch?v=MzPPSO-i59M&t=366s

👉5 pasos para cambiar tus pensamientos [FUNCIONA]: https://www.youtube.com/watch?v=4pP6Ix38Un8&t=488s

👩‍💼 Empieza terapia conmigo, contáctame por WhatsApp:
https://wa.link/k1vbmg y acá te dejo toda la información: https://maggiepulido.com/contactame/

Conóceme más en: 
🌐 Mi pagina web: https://maggiepulido.com
💛  Instagram:  / https://www.instagram.com/maggiepulido.ink/ 
💜 TikTok: https://www.tiktok.com/@maggiepulido.ink

#miedoalamuerte

IMPORTANTE:
La información que te brinda Maggie Pulido, es sólo con propósitos informativos y en ningún caso sustituye o remplaza consejo, diagnóstico o tratamiento relacionado con condiciones de salud mental o física. Aunque Maggie Pulido es Psicóloga Clínica certificada en terapia cognitiva conductual la información que provee en este vídeo y otros contenidos relacionados no deben ser tomados como consejo psicológico o médico siempre consulta a tu médico o psicólogo antes de tomar una decisión relacionada con tu salud mental y/o física.",es,False,False,,
qTtG8rHMU-U,[],0,Terapia Cognitivo Conductual,"Científico
",242,242,5,Psicoterapias de Cuarta Generación: Una Nueva Forma de Abordar los Desafíos Mentales,"Las psicoterapias de cuarta generación son una nueva forma de abordar los desafíos mentales, que se enfoca en la aceptación y la atención plena, en lugar de tratar de eliminar los síntomas. En esta terapia, se enseña a los pacientes a aceptar sus pensamientos y emociones sin juzgarlos, y a vivir en el momento presente. Las psicoterapias de cuarta generación se basan en la idea de que, al aprender a aceptar y manejar los pensamientos y emociones difíciles, podemos encontrar una mayor paz y equilibrio en nuestras vidas.

Si ver mis videos te ayuda, imagina lo que podemos lograr trabajando juntos en tu caso de forma personalizada.

🎁 Estoy obsequiando una Sesión Inicial de 30 minutos para conocerte, evaluar tu situación y ver si soy el profesional indicado para acompañarte a sanar.

Da clic aquí para Reservar👉https://wa.link/aprendamospsicologia

Unete a nuestro grupo de lectura en WhatsApp: https://chat.whatsapp.com/GBFBR6r7TaG7E3sRy8kmDk",es,False,False,,
p0PP2aGfcHo,"['anthropophobia', 'anxiety']",2,Terapia Cognitivo Conductual,"Científico
",43,43,7,"Descubre qué es la antropofobia: Causas, síntomas y tratamiento 🧠#shorts  #short","¿Sufres de antropofobia o conoces a alguien que la padece? En este video, te contamos todo lo que necesitas saber sobre esta fobia poco conocida, incluyendo sus causas, síntomas y tratamientos recomendados. Descubre cómo la terapia cognitivo-conductual y la terapia de exposición pueden ayudar a superar el miedo a las situaciones sociales y cómo los medicamentos pueden controlar los síntomas de ansiedad. Aprende todo sobre la antropofobia y comparte este video con aquellos que puedan beneficiarse de esta información valiosa.",es,False,False,,
